label,threshold,precision,recall,f1,tp,fp,fn,tn
WH,0.65,1.0,0.041666666666666664,0.07999999999999999,1,0,23,138
WH,0.66,1.0,0.041666666666666664,0.07999999999999999,1,0,23,138
WH,0.67,1.0,0.041666666666666664,0.07999999999999999,1,0,23,138
WH,0.68,1.0,0.041666666666666664,0.07999999999999999,1,0,23,138
WH,0.69,0.0,0.0,0.0,0,0,24,138
WH,0.7,0.0,0.0,0.0,0,0,24,138
WH,0.71,0.0,0.0,0.0,0,0,24,138
WH,0.72,0.0,0.0,0.0,0,0,24,138
WH,0.73,0.0,0.0,0.0,0,0,24,138
WH,0.74,0.0,0.0,0.0,0,0,24,138
WH,0.75,0.0,0.0,0.0,0,0,24,138
WH,0.76,0.0,0.0,0.0,0,0,24,138
WH,0.77,0.0,0.0,0.0,0,0,24,138
WH,0.78,0.0,0.0,0.0,0,0,24,138
WH,0.79,0.0,0.0,0.0,0,0,24,138
WH,0.8,0.0,0.0,0.0,0,0,24,138
WH,0.81,0.0,0.0,0.0,0,0,24,138
